tier,category,year,title,authors,publication_status,journal_reference,doi,arxiv_id,arxiv_version,primary_arxiv_category,citation_count,citation_count_without_self_citations,citation_source,citation_as_of,inspire_recid,workhouse_connection,landing_url,pdf_url,local_file,downloaded,pages,sha256,published,updated,abstract
frontier,spectrum,2026,Learning the generating functional for variance reduction in lattice QCD,Ryan Abbott; Yang Fu; Daniel C. Hackett; Gurtej Kanwar; Fernando Romero-López; Phiala E. Shanahan,preprint or unlinked proceedings,,,2606.15986,2606.15986v1,hep-lat,1,0,INSPIRE,2026-08-21,3168689,learned generating functional for glueball-correlator variance reduction,https://arxiv.org/abs/2606.15986v1,https://arxiv.org/pdf/2606.15986v1,papers/frontier_watchlist/01_glueball_spectrum/2026_Abbott_2606.15986.pdf,True,8,c8c198a058c4838e01579efd3400327778aa3905c05c9c0b266a2790d579cdc1,2026-06-14,2026-06-14,The generating functional in quantum field theory provides the natural framework for constructing correlation functions as derivatives with respect to source operators. We present a methodology that leverages machine-learned normalizing flows to reduce the variance of arbitrary $N$-point correlation functions of bosonic operators in lattice gauge field theory calculations by encoding a representation of the generating functional. We show that it is possible to systematically approach noiseless estimators of correlation functions in this framework. We demonstrate this methodology with applications to calculations of glueball correlation functions and Wilson loops in Quantum Chromodynamics and Yang-Mills theory. The results show up to three orders of magnitude variance reduction.
frontier,rigorous_lgt,2026,On the leading order term of the lattice Yang-Mills free energy,Christian Brennecke,journal/proceedings record,Journal of Statistical Physics 193 (2026) 83,10.1007/s10955-026-03649-4,,,,0,,Springer,2026-08-21,,modern rigorous infinite-volume lattice Yang-Mills free-energy asymptotics,https://doi.org/10.1007/s10955-026-03649-4,https://link.springer.com/content/pdf/10.1007/s10955-026-03649-4.pdf,papers/frontier_watchlist/04_rigorous_lattice_yang_mills/2026_Brennecke_Leading-Order-Lattice-Yang-Mills-Free-Energy.pdf,True,21,cd0eb0700d81eb3519f5d9fc46bb0555cac5be68669421c0018389ec1670ec78,2026,2026,
frontier,weingarten,2026,Universal dualities for Wilson loops in lattice Yang-Mills,Thibaut Lemoine,preprint or unlinked proceedings,,,2604.16252,2604.16252v2,math-ph,3,1,INSPIRE,2026-08-21,3146690,finite-N Wilson-loop dualities and Weingarten state sums,https://arxiv.org/abs/2604.16252v2,https://arxiv.org/pdf/2604.16252v2,papers/frontier_watchlist/05_haar_and_weingarten/2026_Lemoine_2604.16252.pdf,True,60,1f90e3a0c5df95d7cd4f416b67d6dc4a3165041fa851090b4e2aee73c433f556,2026-04-17,2026-08-09,"We identify a universal finite-$N$ structure underlying Wilson loop expectations in lattice Yang--Mills, in any dimension $d\geq 2$, for gauge group $\mathrm{U}(N)$, and for arbitrary smooth central plaquette actions. The starting point is a state-sum expansion in plaquette labels by irreducible representations, in which each term factorizes into an action-dependent spectral weight and an action-independent topological coefficient. We then analyze these coefficients in three exact ways: as a gauge/string expansion over decorated spanning surfaces, as a local spin-foam/channel model on the dual incidence graph, and as a universal finite-$N$ master loop equation that closes on the coefficient side. As a consequence, several recent Wilson-action results are recovered as specializations of our broader action-agnostic framework. In a companion work, this framework is used to construct the higher-dimensional heat-kernel master field at strong coupling and to prove an area-law bound."
frontier,spectrum,2026,Update on the computation of the quenched $SU(6)$ Yang-Mills lattice spectrum,Andrea Falzetti; Matteo Lombardi; Mauro Lucio Papinutto; Francesco Scardino,preprint or unlinked proceedings,,,2603.13138,2603.13138v1,hep-lat,0,0,INSPIRE,2026-08-21,3129152,current quenched SU(6) Yang-Mills spectrum update,https://arxiv.org/abs/2603.13138v1,https://arxiv.org/pdf/2603.13138v1,papers/frontier_watchlist/01_glueball_spectrum/2026_Falzetti_2603.13138.pdf,True,10,240c204e5d4228f4ed8394105426bf536ee90952b3f5e76fc2964d4fbd39716d,2026-03-13,2026-03-13,"We report on our continued efforts to measure the glueball and meson spectra in SU($N$) Yang-Mills theory and QCD with the aim of extrapolating to the large-$N$ limit. In particular, we document the computation of the low-lying SU($6$) spectrum. We employ a multilevel sampling algorithm to measure glueball correlators to reduce statistical noise in the large-time separation limit. The gluon operator basis is composed of spatial Wilson loop measured at different levels of (APE) smearing, with vanishing momentum selected to maximise the orthonogality of the operators and their overlap with the lowest lying states. We also report on analogous computations for the $J=0,1$ non-singlet meson spectrum with two degenerate quark flavors."
frontier,spectrum,2026,Variance reduction in lattice QCD observables via normalizing flows,Ryan Abbott; Denis Boyda; Yang Fu; Daniel C. Hackett; Gurtej Kanwar; Fernando Romero-López; Phiala E. Shanahan; Julian M. Urban,journal/proceedings record,Phys.Rev.D 114 (2026) 014513,10.1103/5xns-7qmj,2603.02984,2603.02984v2,hep-lat,8,5,INSPIRE,2026-08-21,3125285,normalizing-flow variance reduction demonstrated on SU(3) glueball correlators,https://arxiv.org/abs/2603.02984v2,https://arxiv.org/pdf/2603.02984v2,papers/frontier_watchlist/01_glueball_spectrum/2026_Abbott_2603.02984.pdf,True,15,42104214437e467d4c5240df06262202179666b32a7ca14322b59a24c31fb47d,2026-03-03,2026-08-09,"Normalizing flows can be used to construct unbiased, reduced-variance estimators for lattice field theory observables that are defined by a derivative with respect to action parameters. This work implements the approach for observables involving gluonic operator insertions in the SU(3) Yang-Mills theory and two-flavor Quantum Chromodynamics (QCD) in four space-time dimensions. Variance reduction by factors of $10$-$60$ is achieved in glueball correlation functions and in gluonic matrix elements related to hadron structure, with demonstrated computational advantages. The observed variance reduction is found to be approximately independent of the lattice volume, so that volume transfer can be utilized to minimize training costs."
frontier,rigorous_lgt,2025,$\mathrm{U}(N)$ lattice Yang-Mills in the 't Hooft regime,Ron Nissim,preprint or unlinked proceedings,,,2510.22788,2510.22788v1,math.PR,0,0,INSPIRE,2026-08-21,3074230,new uniform strong-coupling U(N) results,https://arxiv.org/abs/2510.22788v1,https://arxiv.org/pdf/2510.22788v1,papers/frontier_watchlist/04_rigorous_lattice_yang_mills/2025_Nissim_2510.22788.pdf,True,25,c636e7295f33f9dfa22c638ad1db79ed62c282016ff634cf3524f6d7a94842c4,2025-10-26,2025-10-26,"We establish a mass gap, prove the existence of a unique infinite volume limit, and give a new proof of the large $N$ limit for $\mathrm{U}(N)$ lattice Yang-Mills theory in the 't Hooft regime. These results were previously obtained for $\mathrm{SU}(N)$ and $\mathrm{SO}(N)$ lattice Yang-Mills theories as applications of the mixing of the associated Langevin dynamics, which is verified via the Bakry-Émery criterion [SZZ23]. For $\mathrm{U}(N)$, however, this approach fails because its Ricci curvature is not uniformly positive, and as a result the Bakry-Émery condition cannot be easily verified. To overcome this obstacle, we recast the $\mathrm{U}(N)$ theory as a random-environment $\mathrm{SU}(N)$ model, where the randomness arises from a $\mathrm{U}(1)$ field, and combine cluster-expansion and Langevin-dynamics techniques to analyze the resulting $\mathrm{U}(1)\times\mathrm{SU}(N)$ model."
frontier,hamiltonian_quantum,2025,Asymptotic-freedom and massive glueballs in a qubit-regularized SU(2) gauge theory,Rui Xian Siew; Shailesh Chandrasekharan; Tanmoy Bhattacharya,journal/proceedings record,Phys.Rev.D 113 (2026) 114522,10.1103/2cy4-cp7f,2512.11068,2512.11068v3,hep-lat,5,2,INSPIRE,2026-08-21,3092461,peer-reviewed qubit-regularized SU(2) glueball toy model,https://arxiv.org/abs/2512.11068v3,https://arxiv.org/pdf/2512.11068v3,papers/frontier_watchlist/07_hamiltonian_and_gauge_invariant_formulations/2025_Siew_2512.11068.pdf,True,11,1852afa341aa93cc4353d697cc059fd0a2ca62c28fa29ec09c0bc11b7ef4dc09,2025-12-11,2026-01-20,"We argue that a simple qubit-regularized $\mathrm{SU}(2)$ lattice gauge theory (LGT) on a plaquette chain serves as a pseudo-one-dimensional toy model for Yang-Mills (YM) theory in three spatial dimensions. We map the chain Hamiltonian to the Transverse Field Ising Model (TFIM) in a uniform magnetic field and demonstrate that it can be tuned to a continuum limit in which the short-distance physics is governed by the asymptotically free Ising conformal field theory (CFT) describing free Majorana fermions, while the long-distance regime contains massive excitations of the $E_8$ quantum field theory (QFT) that can be interpreted as one-dimensional analogues of glueballs. Furthermore, we find $\sqrtσ/m_1 = 0.249(1)$ where $σ$ is the string tension between two static quarks and $m_1$ is the mass of the lightest glueball."
frontier,spectrum,2025,Casimir scaling in glueballs in SU($N$) and Sp($2N$) gauge theories: hints from constituent approaches,F. Buisseret; C. Chevalier; V. Mathieu; C. Semay,journal/proceedings record,Phys. Lett. B 873 (2026) 140149,10.1016/j.physletb.2026.140149,2509.09454,2509.09454v1,hep-ph,0,0,INSPIRE,2026-08-21,2968930,very recent Casimir-scaling test for glueballs,https://arxiv.org/abs/2509.09454v1,https://arxiv.org/pdf/2509.09454v1,papers/frontier_watchlist/01_glueball_spectrum/2025_Buisseret_2509.09454.pdf,True,11,c60ea2e10697cba906c4e0b522cf67564667ef971b712034d81a9f28d6579ae3,2025-09-11,2025-09-11,"We show that the lattice glueball masses $M_G$ versus $N$ in SU($N$) and Sp($2N$) Yang-Mills theories scale as $\frac{M_G}{\sqrtσ}\sim \sqrt{\frac{C_2(adj)}{C_2(f)}}$, with $σ$ the fundamental string tension and $C_2(adj)$ and $C_2(f)$ the quadratic Casimir of the gauge algebra in the adjoint and fundamental representations. This scaling behaviour is followed by the great majority of available lattice glueball states, and may set constraints on $SU(3)$ models by imposing a specific behaviour at $N\neq 3$. The observed scaling is compatible with two assumptions: (1) The glueball masses are proportional to the square root of the adjoint string tension, $M_G\sim \sqrtσ_{adj}$; (2) The string tension follows the Casimir scaling, i.e. $σ_{adj}=\frac{C_2(adj)}{C_2(f)}σ$. In a constituent gluon picture, our results suggest a low-lying glueball spectrum made of two transverse constituent gluons bound by an adjoint string, completed by three transverse constituent gluons bound by a Y-junction of adjoint strings rather than a $Δ-$shaped junction of fundamental strings."
frontier,rigorous_lgt,2025,Dynamical approach to area law for lattice Yang-Mills,Sky Cao; Ron Nissim; Scott Sheffield,preprint or unlinked proceedings,,,2509.04688,2509.04688v2,math.PR,5,1,INSPIRE,2026-08-21,2967145,dynamical mass-gap condition implying Wilson area law,https://arxiv.org/abs/2509.04688v2,https://arxiv.org/pdf/2509.04688v2,papers/frontier_watchlist/04_rigorous_lattice_yang_mills/2025_Cao_2509.04688.pdf,True,8,b74d2ca0555260cf218fe15bb105f34faeaa6674fcbe87215d597a83c3a373f5,2025-09-04,2025-09-28,"In this note, we observe that the dynamical approach to lattice Yang-Mills set forth in [SZZ23] may also be applied to prove Wilson's area law in the 't Hooft regime of parameters. The main point is to verify the mass gap condition from [DF80], from which area law directly follows. Our results apply for gauge groups $G \in \{\mathrm{U}(N), \mathrm{SU}(N), \mathrm{SO}(2N)\}$, which all have nontrivial center (which is one of the key assumptions in [DF80])."
frontier,rigorous_lgt,2025,Expanded regimes of area law for lattice Yang-Mills theories,Sky Cao; Ron Nissim; Scott Sheffield,preprint or unlinked proceedings,,,2505.16585,2505.16585v3,math.PR,8,3,INSPIRE,2026-08-21,2924130,expanded strong-coupling area-law regimes at large N,https://arxiv.org/abs/2505.16585v3,https://arxiv.org/pdf/2505.16585v3,papers/frontier_watchlist/04_rigorous_lattice_yang_mills/2025_Cao_2505.16585.pdf,True,35,d89d819ad27ccbdce3c92626a8ceb687b589d08ab3cf045871ce1dc21bc2177d,2025-05-22,2025-09-26,"We extend the parameter regimes for which area law is proven for pure $\mathrm{U}(N)$ lattice Yang-Mills theories, in particular when $N$ is large. This improves on a classical result of Osterwalder-Seiler from 1978. To do so, we view the master loop equation as a linear inhomogeneous equation for Wilson string expectations, and then prove an a priori bound for solutions to the equation. The main novelty is in how we deal with the merger term in the master loop equation. This is done by introducing a truncated model for which the merger term is unproblematic, and then showing that the truncated model well approximates the original model."
frontier,spectrum,2025,Lattice evidence that scalar glueballs are small,Ryan Abbott; Daniel C. Hackett; Dimitra A. Pefkou; Fernando Romero-López; Phiala E. Shanahan,journal/proceedings record,Phys.Rev.Lett. 136 (2026) 041901,10.1103/67xg-qxhz,2508.21821,2508.21821v1,hep-lat,11,9,INSPIRE,2026-08-21,2964942,scalar-glueball form factors and radius,https://arxiv.org/abs/2508.21821v1,https://arxiv.org/pdf/2508.21821v1,papers/frontier_watchlist/01_glueball_spectrum/2025_Abbott_2508.21821.pdf,True,11,3f0b75353a0737c6efc24cb036538755260d18ee461af9c60a9f79b098b593ca,2025-08-29,2025-08-29,"This work reports the first calculation of the gravitational form factors (GFFs) of the scalar glueball, performed via lattice field theory in Yang-Mills theory at a single lattice spacing. The glueball GFFs are compared with those of other hadrons as determined in previous lattice calculations, providing strong indications that glueballs have a different gluonic structure than typical hadronic states. A mass radius of 0.263(31) fm is predicted, supporting previous suggestions that the scalar glueball is significantly smaller than other hadrons. These results point towards a potential smoking-gun characteristic to target by experimental glueball searches."
frontier,spectrum,2025,Test of a two-level algorithm for the glueball spectrum in $SU(N_c)$ Yang-Mills theory,Andrea Falzetti; Mauro Papinutto; Francesco Scardino,journal/proceedings record,PoS LATTICE2024 (2025) 410,10.22323/1.466.0410,2501.19312,2501.19312v2,hep-lat,0,0,INSPIRE,2026-08-21,2874491,two-level glueball-spectrum test for SU(Nc),https://arxiv.org/abs/2501.19312v2,https://arxiv.org/pdf/2501.19312v2,papers/frontier_watchlist/01_glueball_spectrum/2025_Falzetti_2501.19312.pdf,True,9,8bd4bb00acb028a602b3bbfb9a833e89b484d9716b2f757c2f83b6cc782b9c77,2025-01-31,2025-02-18,We present preliminary results obtained using a new code for $SU (N_c)$ Yang-Mills theory which performs a 2-level sampling of glueball correlators obtained from a suitably chosen basis of (APE) smeared and unsmeared operators. The code builds loop operators of any shape and length and classifies them according to the irreducible representations of the cubic group. We report on the performances of the algorithm and on the computation of the first low-lying glueball states choosing $N_c = 3$ as a reference to compare our results with the literature.
frontier,weingarten,2025,Weingarten Calculus with Virtual Isometries,Benoît Collins; Sho Matsumoto,journal/proceedings record,"SIGMA 22 (2026), 077, 23 pages",10.3842/SIGMA.2026.077,2510.21186,2510.21186v4,math.PR,0,,OpenAlex,2026-08-21,,new virtual-isometry extension,https://arxiv.org/abs/2510.21186v4,https://arxiv.org/pdf/2510.21186v4,papers/frontier_watchlist/05_haar_and_weingarten/2025_Collins_2510.21186.pdf,True,23,e3b896bb25eb5a6dc2530fa4ee09f641ddb4e6798bb7512179bdb46c45712c41,2025-10-24,2026-08-18,"In this paper, we develop a novel approach to the Weingarten calculus by employing the notion of virtual isometries. Traditionally, Weingarten calculus provides explicit formulas for integrating polynomial functions over compact matrix groups with respect to the Haar measure, yet it faces limitations when evaluating high-degree integrals due to the non-invertibility of the associated matrices. We revisit these classical computations from a new perspective: by constructing Haar-distributed matrices as products of sequences of complex reflections, we derive new recursive structures for the Weingarten functions across different dimensions. This framework leads to two main results: (1) an explicit Weingarten calculus for complex reflections, yielding systematic moment computations for associated rank-one matrices, and (2) a novel convolution formula that connects Weingarten functions in dimension $n$ to those in dimension $n-1$, through the introduction of ascension functions in the symmetric group algebra. Our approach not only provides a unified treatment for unitary groups, but also sheds light on the algebraic and probabilistic aspects of high-degree integral computations. We present several examples and applications."
frontier,rigorous_lgt,2024,Surface sums for lattice Yang-Mills in the large-$N$ limit,Jacopo Borga; Sky Cao; Jasper Shogren-Knaak,preprint or unlinked proceedings,,,2411.11676,2411.11676v2,math.PR,10,6,INSPIRE,2026-08-21,2849723,large-N surface sums with signed-Catalan weights,https://arxiv.org/abs/2411.11676v2,https://arxiv.org/pdf/2411.11676v2,papers/frontier_watchlist/04_rigorous_lattice_yang_mills/2024_Borga_2411.11676.pdf,True,69,a1d2499ed48af9135546472d09f4078e3aa3e046914e2d450c262862a119fd0b,2024-11-18,2025-08-20,"We give a sum over weighted planar surfaces formula for Wilson loop expectations in the large-$N$ limit of strongly coupled lattice Yang-Mills theory, in any dimension. The weights of each surface are simple and expressed in terms of products of signed Catalan numbers. In establishing our results, the main novelty is to convert a recursive relation for Wilson loop expectations, known as the master loop equation, into a new peeling exploration of the planar surfaces. This exploration reveals hidden cancellations within the sums, enabling a deeper understanding of the structure of the planar surfaces. We view our results as a continuation of the program initiated in [CPS23] to understand Yang-Mills theories via surfaces and as a refinement of the string trajectories point-of-view developed in [Cha19a]."
